Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Fwd Packets Length Total,Bwd Packets Length Total,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Avg Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init Fwd Win Bytes,Init Bwd Win Bytes,Fwd Act Data Packets,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
6,600002,2,0,976,0,976,0,488.0,690.1362,0,0,0.0,0.0,1626.6613,3.3333223,600002.0,0.0,600002,600002.0,600002,600002.0,0.0,600002,600002,0,0.0,0.0,0,0.0,0,0,0,0,40,0,3.3333223,0.0,0,976,325.33334,563.49384,317525.34,0,0,0,0,1,1,0,0,0,488.0,488.0,0.0,0,0,0,0,0,0,2,976,0,0,219,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,30521,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,65.528656,30521.0,0.0,30521,30521.0,30521,30521.0,0.0,30521,30521,0,0.0,0.0,0,0.0,0,0,0,0,40,0,65.528656,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
17,107012372,9,0,288,0,32,32,32.0,0.0,0,0,0.0,0.0,2.6912775,0.08410242,13400000.0,8970339.0,27000000,1998719.0,107000000,13400000.0,8970339.0,27000000,1998719,0,0.0,0.0,0,0.0,0,0,0,0,72,0,0.08410242,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,35.555557,32.0,0.0,0,0,0,0,0,0,9,288,0,0,-1,-1,8,8,3001547.0,0.0,3001547,3001547,17000000.0,7032909.0,27000000,11000000,Benign
6,16324,3,4,261,935,261,0,87.0,150.68842,935,0,233.75,467.5,73266.36,428.81647,2720.6667,6161.374,15285,3.0,15578,7789.0,10600.945,15285,293,16314,5438.0,8782.195,15571,27.0,0,0,0,0,72,92,183.77849,245.03798,0,935,149.5,330.26917,109077.71,0,0,1,1,0,0,0,1,1,170.85715,87.0,233.75,0,0,0,0,0,0,3,261,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
6,1570084,4,4,384,64,128,64,96.0,36.950417,64,0,16.0,32.0,285.33505,5.0952687,224297.72,519404.78,1399980,27.0,1483985,494661.66,856719.4,1483916,27,1527026,509008.66,771944.0,1399980,40607.0,1,0,0,0,80,80,2.5476344,2.5476344,0,128,56.88889,50.0311,2503.111,0,1,0,0,1,0,0,0,1,64.0,96.0,16.0,0,0,0,0,0,0,4,384,4,64,345,253,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,333517541,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,55586256.83,121258305.5,301757109,29.00000004,0,10586810.67,18211017.89,31614915,145517,0,111124072.0,165848131.4,301757138,31615078.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,Nmap-Scan
6,15034622,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,3006924.4,3166262.699,8009978,1000638.0,0,3006924.4,3166262.699,8009978,1000638,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,Nmap-Scan
6,24663,3,4,261,935,261,0,87.0,150.68842,935,0,233.75,467.5,48493.695,283.826,4110.5,6242.7046,12197,3.0,12438,6219.0,8373.559,12140,298,24660,8220.0,7098.101,12438,25.0,0,0,0,0,72,92,121.6397,162.18626,0,935,149.5,330.26917,109077.71,0,0,1,1,0,0,0,1,1,170.85715,87.0,233.75,0,0,0,0,0,0,3,261,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
6,333404348,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,55567391.33,120913984.1,300973309,49.99999999,0,10810346.33,18599024.69,32286488,144551,0,111086649.3,165237186.6,300973359,32286589.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,Nmap-Scan
6,3957,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,505.4334,3957.0,0.0,3957,3957.0,3957,3957.0,0.0,3957,3957,0,0.0,0.0,0,0.0,0,0,0,0,40,0,505.4334,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
6,114462040,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,16351720.0,31111925.89,81198833,35.00000003,0,28576963.5,38352618.42,81198833,153485,0,38102889.67,40920052.25,81353054,32955615.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,Nmap-Scan
6,11183,3,4,315,935,315,0,105.0,181.86534,935,0,233.75,467.5,111776.805,625.9501,1863.8334,4206.8564,10445,3.0,10752,5376.0,7168.6484,10445,307,11180,3726.6667,6100.26,10768,39.0,0,0,0,0,72,92,268.26434,357.68576,0,935,156.25,333.4104,111162.5,0,0,1,1,0,0,0,1,1,178.57143,105.0,233.75,0,0,0,0,0,0,3,315,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
6,29534,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,67.71856,29534.0,0.0,29534,29534.0,29534,29534.0,0.0,29534,29534,0,0.0,0.0,0,0.0,0,0,0,0,40,0,67.71856,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
17,119746576,101798,0,3257536,0,32,32,32.0,0.0,0,0,0.0,0.0,27203.584,850.112,1176.3271,24582.89,977837,1.0,120000000,1176.3271,24582.89,977837,1,0,0.0,0.0,0,0.0,0,0,0,0,814384,0,850.112,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,32.000313,32.0,0.0,0,0,0,0,0,0,101798,3257536,0,0,-1,-1,101797,8,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-LOIC-UDP
6,34127,3,4,311,935,311,0,103.666664,179.55594,935,0,233.75,467.5,36510.68,205.11618,5687.8335,8794.993,19099,3.0,15007,7503.5,10173.1455,14697,310,34124,11374.667,10046.468,19099,17.0,0,0,0,0,72,92,87.90694,117.20925,0,935,155.75,333.1412,110983.07,0,0,1,1,0,0,0,1,1,178.0,103.666664,233.75,0,0,0,0,0,0,3,311,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
6,5326,3,4,261,935,261,0,87.0,150.68842,935,0,233.75,467.5,224558.77,1314.3071,887.6667,1534.8002,3903,4.0,4214,2107.0,2539.9275,3903,311,5319,1773.0,2177.3623,4211,22.0,0,0,0,0,72,92,563.2745,751.03265,0,935,149.5,330.26917,109077.71,0,0,1,1,0,0,0,1,1,170.85715,87.0,233.75,0,0,0,0,0,0,3,261,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
6,30377,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,65.83929,30377.0,0.0,30377,30377.0,30377,30377.0,0.0,30377,30377,0,0.0,0.0,0,0.0,0,0,0,0,40,0,65.83929,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
6,37106,3,4,313,935,313,0,104.333336,180.71063,935,0,233.75,467.5,33633.375,188.64874,6184.3335,9651.02,21469,4.0,15600,7800.0,10610.845,15303,297,37102,12367.333,11077.596,21469,33.0,0,0,0,0,72,92,80.84946,107.79928,0,935,156.0,333.2751,111072.29,0,0,1,1,0,0,0,1,1,178.28572,104.333336,233.75,0,0,0,0,0,0,3,313,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
17,119711505,80971,0,2591072,0,32,32,32.0,0.0,0,0,0.0,0.0,21644.303,676.38446,1478.4674,30018.799,900797,1.0,120000000,1478.4674,30018.799,900797,1,0,0.0,0.0,0,0.0,0,0,0,0,647768,0,676.38446,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,32.000397,32.0,0.0,0,0,0,0,0,0,80971,2591072,0,0,-1,-1,80970,8,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-LOIC-UDP
17,109004036,14,0,448,0,32,32,32.0,0.0,0,0,0.0,0.0,4.1099396,0.12843561,8384926.0,5769086.5,20000000,2000383.0,109000000,8384926.0,5769086.5,20000000,2000383,0,0.0,0.0,0,0.0,0,0,0,0,112,0,0.12843561,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,34.285713,32.0,0.0,0,0,0,0,0,0,14,448,0,0,-1,-1,13,8,2995387.2,990705.9,3981738,2000383,10800000.0,5358647.0,20000000,6010936,Benign
6,11934,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,167.58841,11934.0,0.0,11934,11934.0,11934,11934.0,0.0,11934,11934,0,0.0,0.0,0,0.0,0,0,0,0,40,0,167.58841,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
6,15296,3,4,274,935,274,0,91.333336,158.19397,935,0,233.75,467.5,79040.27,457.636,2549.3333,5293.7354,13286,4.0,13701,6850.5,9101.171,13286,415,15289,5096.3335,7488.1846,13698,33.0,0,0,0,0,72,92,196.1297,261.5063,0,935,151.125,330.92746,109512.984,0,0,1,1,0,0,0,1,1,172.71428,91.333336,233.75,0,0,0,0,0,0,3,274,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
6,17092,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,117.01381,17092.0,0.0,17092,17092.0,17092,17092.0,0.0,17092,17092,0,0.0,0.0,0,0.0,0,0,0,0,40,0,117.01381,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
6,15043486,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,3008697.2,3164880.114,8012065,1013748.0,0,3008697.2,3164880.114,8012065,1013748,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,Nmap-Scan
17,109004056,12,0,384,0,32,32,32.0,0.0,0,0,0.0,0.0,3.5228047,0.11008765,9909460.0,5526036.0,16000000,972088.0,109000000,9909460.0,5526036.0,16000000,972088,0,0.0,0.0,0,0.0,0,0,0,0,96,0,0.11008765,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,34.666668,32.0,0.0,0,0,0,0,0,0,12,384,0,0,-1,-1,11,8,986103.5,19820.91,1000119,972088,11900000.0,3720354.5,16000000,5008132,Benign
6,9194,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,217.53317,9194.0,0.0,9194,9194.0,9194,9194.0,0.0,9194,9194,0,0.0,0.0,0,0.0,0,0,0,0,40,0,217.53317,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
17,114999577,11,0,352,0,32,32,32.0,0.0,0,0,0.0,0.0,3.060881,0.09565253,11500000.0,7947384.5,28000000,4039997.0,115000000,11500000.0,7947384.5,28000000,4039997,0,0.0,0.0,0,0.0,0,0,0,0,88,0,0.09565253,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,34.909092,32.0,0.0,0,0,0,0,0,0,11,352,0,0,-1,-1,10,8,4509969.0,664640.75,4979941,4039997,13200000.0,7980840.5,28000000,5004029,Benign
17,119999204,133446,0,4270272,0,32,32,32.0,0.0,0,0,0.0,0.0,35585.836,1112.0574,899.2409,18320.873,638363,0.0,120000000,899.2409,18320.873,638363,0,0,0.0,0.0,0,0.0,0,0,0,0,1067568,0,1112.0574,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,32.00024,32.0,0.0,0,0,0,0,0,0,133446,4270272,0,0,-1,-1,133445,8,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-LOIC-UDP
17,119809871,100221,0,3207072,0,32,32,32.0,0.0,0,0,0.0,0.0,26768.012,836.50037,1195.4686,22619.873,623215,0.0,120000000,1195.4686,22619.873,623215,0,0,0.0,0.0,0,0.0,0,0,0,0,801768,0,836.50037,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,32.00032,32.0,0.0,0,0,0,0,0,0,100221,3207072,0,0,-1,-1,100220,8,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-LOIC-UDP
17,119995370,14,0,448,0,32,32,32.0,0.0,0,0,0.0,0.0,3.7334774,0.11667117,9230413.0,5553957.5,19000000,2999981.0,120000000,9230413.0,5553957.5,19000000,2999981,0,0.0,0.0,0,0.0,0,0,0,0,112,0,0.11667117,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,34.285713,32.0,0.0,0,0,0,0,0,0,14,448,0,0,-1,-1,13,8,5498107.5,720890.44,6007854,4988361,10900000.0,5236110.0,19000000,5000159,Benign
6,332908397,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,55484732.83,120801733.5,300678037,39.00000002,0,10743453.33,18480839.21,32083119,147241,0,110920432.0,165116037.5,300678076,32083220.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,Nmap-Scan
17,119765014,133901,0,4284832,0,32,32,32.0,0.0,0,0,0.0,0.0,35776.992,1118.031,894.4363,17570.627,606867,0.0,120000000,894.4363,17570.627,606867,0,0,0.0,0.0,0,0.0,0,0,0,0,1071208,0,1118.031,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,32.00024,32.0,0.0,0,0,0,0,0,0,133901,4284832,0,0,-1,-1,133900,8,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-LOIC-UDP
6,30130,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,66.37902,30130.0,0.0,30130,30130.0,30130,30130.0,0.0,30130,30130,0,0.0,0.0,0,0.0,0,0,0,0,40,0,66.37902,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
17,119966524,110357,0,3531424,0,32,32,32.0,0.0,0,0,0.0,0.0,29436.746,919.8983,1087.0865,21891.95,641672,0.0,120000000,1087.0865,21891.95,641672,0,0,0.0,0.0,0,0.0,0,0,0,0,882856,0,919.8983,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,32.00029,32.0,0.0,0,0,0,0,0,0,110357,3531424,0,0,-1,-1,110356,8,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-LOIC-UDP
6,24042,3,4,314,935,314,0,104.666664,181.28798,935,0,233.75,467.5,51950.754,291.15714,4007.0,6368.2817,15495,3.0,15865,7932.5,10694.99,15495,370,24039,8013.0,7680.725,15866,517.0,0,0,0,0,72,92,124.78163,166.3755,0,935,156.125,333.34256,111117.266,0,0,1,1,0,0,0,1,1,178.42857,104.666664,233.75,0,0,0,0,0,0,3,314,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
6,29852,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,66.997185,29852.0,0.0,29852,29852.0,29852,29852.0,0.0,29852,29852,0,0.0,0.0,0,0.0,0,0,0,0,40,0,66.997185,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
17,119999692,100798,0,3225536,0,32,32,32.0,0.0,0,0,0.0,0.0,26879.535,839.9855,1190.5085,24567.584,1036569,1.0,120000000,1190.5085,24567.584,1036569,1,0,0.0,0.0,0,0.0,0,0,0,0,806384,0,839.9855,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,32.000317,32.0,0.0,0,0,0,0,0,0,100798,3225536,0,0,-1,-1,100797,8,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-LOIC-UDP
6,13858,3,4,268,935,268,0,89.333336,154.72987,935,0,233.75,467.5,86809.06,505.12338,2309.6667,5054.2036,12607,3.0,13032,6516.0,8613.975,12607,425,13855,4618.3335,7296.0156,13032,38.0,0,0,0,0,72,92,216.48146,288.64194,0,935,150.375,330.61584,109306.836,0,0,1,1,0,0,0,1,1,171.85715,89.333336,233.75,0,0,0,0,0,0,3,268,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
6,15041865,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,3008373.0,3165942.291,8012112,1009435.0,0,3008373.0,3165942.291,8012112,1009435,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,Nmap-Scan
6,14423,3,4,268,935,268,0,89.333336,154.72987,935,0,233.75,467.5,83408.445,485.3359,2403.8333,5377.285,13364,3.0,13629,6814.5,9262.392,13364,265,14420,4806.6665,7652.706,13633,25.0,0,0,0,0,72,92,208.00111,277.3348,0,935,150.375,330.61584,109306.836,0,0,1,1,0,0,0,1,1,171.85715,89.333336,233.75,0,0,0,0,0,0,3,268,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
6,15090,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,132.5381,15090.0,0.0,15090,15090.0,15090,15090.0,0.0,15090,15090,0,0.0,0.0,0,0.0,0,0,0,0,40,0,132.5381,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
17,115992609,14,0,448,0,32,32,32.0,0.0,0,0,0.0,0.0,3.862315,0.12069734,8922508.0,7586820.0,23000000,956582.0,116000000,8922508.0,7586820.0,23000000,956582,0,0.0,0.0,0,0.0,0,0,0,0,112,0,0.12069734,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,34.285713,32.0,0.0,0,0,0,0,0,0,14,448,0,0,-1,-1,13,8,1657951.6,1148484.1,2984094,989810,13800000.0,5393408.0,23000000,7004590,Benign
6,21010,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,95.192764,21010.0,0.0,21010,21010.0,21010,21010.0,0.0,21010,21010,0,0.0,0.0,0,0.0,0,0,0,0,40,0,95.192764,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
6,16728,3,4,299,935,299,0,99.666664,172.62773,935,0,233.75,467.5,73768.53,418.46005,2788.0,6197.266,15414,3.0,15700,7850.0,10697.111,15414,286,16725,5575.0,8782.83,15701,26.0,0,0,0,0,72,92,179.34003,239.12004,0,935,154.25,332.36844,110468.79,0,0,1,1,0,0,0,1,1,176.28572,99.666664,233.75,0,0,0,0,0,0,3,299,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
6,3020,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,662.25165,3020.0,0.0,3020,3020.0,3020,3020.0,0.0,3020,3020,0,0.0,0.0,0,0.0,0,0,0,0,40,0,662.25165,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
17,116007719,9,0,288,0,32,32,32.0,0.0,0,0,0.0,0.0,2.4825935,0.07758104,14500000.0,10000000.0,28000000,2996999.0,116000000,14500000.0,10000000.0,28000000,2996999,0,0.0,0.0,0,0.0,0,0,0,0,72,0,0.07758104,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,35.555557,32.0,0.0,0,0,0,0,0,0,9,288,0,0,-1,-1,8,8,7989056.0,0.0,7989056,7989056,18000000.0,9011740.0,28000000,5992347,Benign
6,17053,3,4,73,935,73,0,24.333334,42.14657,935,0,233.75,467.5,59109.836,410.48495,2842.1667,6396.3633,15884,3.0,16257,8128.5,10967.934,15884,373,17050,5683.3335,9164.76,16257,21.0,0,0,0,0,72,92,175.92212,234.56284,0,935,126.0,327.88196,107506.57,0,0,1,1,0,0,0,1,1,144.0,24.333334,233.75,0,0,0,0,0,0,3,73,4,935,65535,211,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
6,29727,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,67.27891,29727.0,0.0,29727,29727.0,29727,29727.0,0.0,29727,29727,0,0.0,0.0,0,0.0,0,0,0,0,40,0,67.27891,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
6,14038,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,142.47044,14038.0,0.0,14038,14038.0,14038,14038.0,0.0,14038,14038,0,0.0,0.0,0,0.0,0,0,0,0,40,0,142.47044,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
6,16642,3,4,259,935,259,0,86.333336,149.53372,935,0,233.75,467.5,71746.19,420.62253,2773.6667,6290.0117,15600,3.0,15869,7934.5,10840.654,15600,269,16639,5546.3335,8948.548,15871,27.0,0,0,0,0,72,92,180.2668,240.35573,0,935,149.25,330.17343,109014.5,0,0,1,1,0,0,0,1,1,170.57143,86.333336,233.75,0,0,0,0,0,0,3,259,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
17,93004035,7,0,224,0,32,32,32.0,0.0,0,0,0.0,0.0,2.4084976,0.07526555,15500000.0,9127719.0,26000000,960026.0,93000000,15500000.0,9127719.0,26000000,960026,0,0.0,0.0,0,0.0,0,0,0,0,56,0,0.07526555,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,36.57143,32.0,0.0,0,0,0,0,0,0,7,224,0,0,-1,-1,6,8,960026.0,0.0,960026,960026,18400000.0,6380827.5,26000000,11000000,Benign
17,89479710,6,0,3000,0,500,500,500.0,0.0,0,0,0.0,0.0,33.527153,0.06705431,17900000.0,15300000.0,42000000,4000252.0,89500000,17900000.0,15300000.0,42000000,4000252,0,0.0,0.0,0,0.0,0,0,0,0,48,0,0.06705431,0.0,500,500,500.0,0.0,0.0,0,0,0,0,0,0,0,0,0,583.3333,500.0,0.0,0,0,0,0,0,0,6,3000,0,0,-1,-1,5,8,4000252.0,0.0,4000252,4000252,21400000.0,15300000.0,42000000,7200362,Benign
6,15934,3,4,314,935,314,0,104.666664,181.28798,935,0,233.75,467.5,78385.84,439.31216,2655.6667,6098.938,15098,3.0,15393,7696.5,10467.302,15098,295,15931,5310.3335,8736.189,15394,22.0,0,0,0,0,72,92,188.27664,251.03552,0,935,156.125,333.34256,111117.266,0,0,1,1,0,0,0,1,1,178.42857,104.666664,233.75,0,0,0,0,0,0,3,314,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
6,16587,3,4,336,935,336,0,112.0,193.98969,935,0,233.75,467.5,76626.27,422.01724,2764.5,5817.9136,14572,4.0,14936,7468.0,10046.573,14572,364,16565,5521.6665,8176.644,14918,24.0,0,0,0,0,72,92,180.86453,241.15271,0,935,158.875,334.9181,112170.125,0,0,1,1,0,0,0,1,1,181.57143,112.0,233.75,0,0,0,0,0,0,3,336,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
